material_id,split
6347026c660f1387211b4e7e,train
6347026c660f1387211b4e7f,train
6347026d103349a28b1b4e22,train
6347026d103349a28b1b4e24,train
6347026d103349a28b1b4e26,train
6347026d103349a28b1b4e28,train
6347026d103349a28b1b4e2a,test
6347026d660f1387211b4e82,train
6347026d660f1387211b4e83,train
6347026d660f1387211b4e87,train
6347026e103349a28b1b4e2c,train
6347026e103349a28b1b4e2e,train
6347026e103349a28b1b4e30,test
6347026e103349a28b1b4e32,train
6347026e103349a28b1b4e33,train
6347026e660f1387211b4e8a,validation
6347026e660f1387211b4e8b,test
6347026e660f1387211b4e8f,train
6347026f103349a28b1b4e36,train
6347026f103349a28b1b4e37,train
6347026f103349a28b1b4e3a,train
6347026f103349a28b1b4e3b,validation
6347026f103349a28b1b4e3e,train
63470d1c660f1387211b9a79,train
63470d1d103349a28b1ba061,train
63470d1d103349a28b1ba062,train
63470d1d103349a28b1ba063,train
63470d1d660f1387211b9a7b,train
63470d1d660f1387211b9a7d,train
63470d1d660f1387211b9a7f,train
63470d1d660f1387211b9a81,train
63470d1e103349a28b1ba068,train
63470d1e103349a28b1ba069,train
63470d1e103349a28b1ba06d,validation
63470d1e660f1387211b9a83,train
63470d1e660f1387211b9a85,train
63470d1e660f1387211b9a89,train
63470d1f660f1387211b9a8b,validation
63470d1f660f1387211b9a8f,train
63470d20103349a28b1ba06e,train
63470d20103349a28b1ba06f,train
63470d20103349a28b1ba073,train
63470d20103349a28b1ba074,train
63470d20103349a28b1ba076,train
63470d20660f1387211b9a91,train
63470d20660f1387211b9a93,train
63470d20660f1387211b9a95,train
63470d20660f1387211b9a97,train
63470d21103349a28b1ba079,train
63470d21103349a28b1ba07b,train
63470d21103349a28b1ba07c,validation
63470d21103349a28b1ba07e,train
63470d21660f1387211b9a99,train
63470d21660f1387211b9a9b,train
63470d21660f1387211b9a9d,train
63470d22103349a28b1ba081,train
63470d22103349a28b1ba082,train
63470d22103349a28b1ba083,train
63470d22103349a28b1ba087,train
63470d22103349a28b1ba089,test
63470d22660f1387211b9a9f,train
63470d23660f1387211b9aa5,train
63470d23660f1387211b9aab,train
63470d24103349a28b1ba08d,train
63470d24103349a28b1ba08e,train
63470d24103349a28b1ba090,train
63470d24660f1387211b9aad,train
63470d24660f1387211b9aaf,test
63470d24660f1387211b9ab1,validation
63470d25103349a28b1ba093,train
63470d25103349a28b1ba094,train
63470d25103349a28b1ba095,test
63470d25660f1387211b9ab3,train
63470d25660f1387211b9ab5,train
63470d25660f1387211b9ab7,train
63470d25660f1387211b9ab9,train
63470d26103349a28b1ba099,train
63470d26103349a28b1ba09a,train
63470d26103349a28b1ba09b,train
63470d26660f1387211b9abb,validation
63470d26660f1387211b9abd,validation
63470d26660f1387211b9abf,test
63470d26660f1387211b9ac1,validation
63470d27103349a28b1ba09f,train
63470d27103349a28b1ba0a0,validation
63470d27103349a28b1ba0a1,train
63470d27103349a28b1ba0a5,train
63470d27103349a28b1ba0a6,train
63470d27103349a28b1ba0a7,train
63470d27660f1387211b9ac3,train
63470d28103349a28b1ba0ab,train
63470d28103349a28b1ba0ac,test
63470d28103349a28b1ba0ad,train
63470d28103349a28b1ba0b1,train
63470d28103349a28b1ba0b2,test
63470d28103349a28b1ba0b3,train
63470d28660f1387211b9ac5,train
63470d28660f1387211b9ac7,train
63470d29103349a28b1ba0b7,train
63470d29103349a28b1ba0b8,test
63470d29103349a28b1ba0b9,test
63470d29660f1387211b9acb,validation
63470d29660f1387211b9acd,train
63470d2a103349a28b1ba0bd,train
63470d2a103349a28b1ba0be,train
63470d2a103349a28b1ba0bf,train
63470d2a660f1387211b9acf,train
63470d2a660f1387211b9ad1,train
63470d2b103349a28b1ba0c3,train
63470d2b103349a28b1ba0c4,train
63470d2b103349a28b1ba0c5,train
63470d2b103349a28b1ba0c9,train
63470d2b103349a28b1ba0ca,train
63470d2b103349a28b1ba0cb,train
63470d2b660f1387211b9ad7,train
63470d2b660f1387211b9ad9,validation
63470d2b660f1387211b9adb,test
63470d2c103349a28b1ba0cf,train
63470d2c103349a28b1ba0d0,train
63470d2c103349a28b1ba0d1,train
63470d2c660f1387211b9add,train
63470d2c660f1387211b9adf,train
63470d2c660f1387211b9ae3,train
63470d2d103349a28b1ba0d5,train
63470d2d103349a28b1ba0d6,train
63470d2d103349a28b1ba0d7,train
63470d2d660f1387211b9ae5,test
63470d2d660f1387211b9ae7,train
63470d2d660f1387211b9ae9,train
63470d2e103349a28b1ba0db,test
63470d2e103349a28b1ba0dc,train
63470d2e103349a28b1ba0dd,test
63470d2e103349a28b1ba0e1,train
63470d2e103349a28b1ba0e2,train
63470aee103349a28b1b8fa2,validation
63470aee103349a28b1b8fa4,train
63470aee103349a28b1b8fa6,train
63470aee660f1387211b8b30,test
63470aee660f1387211b8b34,train
63470aee660f1387211b8b35,train
63470aef103349a28b1b8fa8,train
63470aef103349a28b1b8faa,train
63470aef103349a28b1b8fac,train
63470aef660f1387211b8b38,test
63470aef660f1387211b8b39,train
63470aef660f1387211b8b3c,train
63470af0103349a28b1b8fae,train
63470af0103349a28b1b8fb0,validation
63470af0103349a28b1b8fb2,train
63470af0103349a28b1b8fb4,train
63470af0660f1387211b8b40,train
63470af0660f1387211b8b42,train
63470af0660f1387211b8b44,train
63470af0660f1387211b8b45,train
63470af1103349a28b1b8fb6,train
63470af1103349a28b1b8fb8,train
63470af1103349a28b1b8fba,test
63470af1660f1387211b8b48,train
63470af1660f1387211b8b4c,train
63470af1660f1387211b8b4e,train
63470af2103349a28b1b8fbc,train
63470af2660f1387211b8b50,train
63470af2660f1387211b8b52,train
63470af2660f1387211b8b54,train
63470af2660f1387211b8b56,test
63470af2660f1387211b8b58,validation
63470af3103349a28b1b8fbe,train
63470af3103349a28b1b8fc0,train
63470af3103349a28b1b8fc2,train
63470af3103349a28b1b8fc4,train
63470af3660f1387211b8b59,test
63470af3660f1387211b8b5c,train
63470af3660f1387211b8b5d,validation
63470af3660f1387211b8b60,train
63470af3660f1387211b8b62,train
63470af4103349a28b1b8fc6,train
63470af4103349a28b1b8fc8,test
63470af4660f1387211b8b64,train
63470af4660f1387211b8b66,train
63470af5103349a28b1b8fca,train
63470af5103349a28b1b8fcc,validation
63470af5103349a28b1b8fce,train
63470af5103349a28b1b8fd0,train
63470af5103349a28b1b8fd2,train
63470af5660f1387211b8b6c,train
63470af6103349a28b1b8fd4,train
63470af6103349a28b1b8fd6,train
63470af6103349a28b1b8fd8,train
63470af6660f1387211b8b70,train
63470af6660f1387211b8b72,train
63470af6660f1387211b8b74,train
63470af6660f1387211b8b76,train
63470af6660f1387211b8b78,train
63470af7103349a28b1b8fda,train
63470af7103349a28b1b8fdc,train
63470af7103349a28b1b8fde,train
63470af7103349a28b1b8fe0,test
63470af7660f1387211b8b7a,validation
63470af7660f1387211b8b7c,train
63470af7660f1387211b8b7e,validation
63470af7660f1387211b8b80,train
63470af7660f1387211b8b82,train
63470af8103349a28b1b8fe2,validation
63470af8103349a28b1b8fe4,test
63470af8660f1387211b8b84,train
63470af8660f1387211b8b85,train
63470af8660f1387211b8b87,train
63470af8660f1387211b8b89,validation
63470af8660f1387211b8b8b,train
63470af9103349a28b1b8fe7,train
63470af9103349a28b1b8fe8,train
63470af9103349a28b1b8fea,train
63470af9103349a28b1b8fed,train
63470af9103349a28b1b8fee,train
63470af9103349a28b1b8fef,train
63470af9660f1387211b8b8d,test
63470af9660f1387211b8b8f,train
63470af9660f1387211b8b91,train
63470af9660f1387211b8b93,train
63470afa103349a28b1b8ff4,train
63470afa103349a28b1b8ff5,train
63470afa660f1387211b8b95,train
63470afa660f1387211b8b97,test
63470afa660f1387211b8b99,train
63470afa660f1387211b8b9b,train
63470afb103349a28b1b8ffb,train
63470afb103349a28b1b8fff,train
63470afb103349a28b1b9000,train
63470afb103349a28b1b9001,train
63470afb660f1387211b8b9d,validation
63470afb660f1387211b8b9f,train
63470afb660f1387211b8ba1,train
63470afc103349a28b1b9006,train
63470afc103349a28b1b9007,train
63470afc103349a28b1b900b,train
63470afc103349a28b1b900c,train
63470afc103349a28b1b900d,train
63470afc660f1387211b8ba3,train
63470afc660f1387211b8ba5,test
63470afc660f1387211b8ba7,train
63470afc660f1387211b8ba9,train
63470afd103349a28b1b9011,train
63470afd103349a28b1b9012,train
63470afd103349a28b1b9013,train
63470afd660f1387211b8bab,train
63470afd660f1387211b8bad,train
63470afe103349a28b1b9017,train
63470afe103349a28b1b9018,train
63470afe103349a28b1b9019,train
63470afe660f1387211b8baf,train
63470afe660f1387211b8bb1,train
63470afe660f1387211b8bb3,train
634708a3103349a28b1b7dd7,train
634708a3103349a28b1b7dd8,train
634708a3103349a28b1b7dd9,train
634708a3660f1387211b7c1b,train
634708a3660f1387211b7c21,train
634708a4103349a28b1b7ddc,train
634708a4103349a28b1b7ddd,test
634708a4660f1387211b7c24,train
634708a4660f1387211b7c28,train
634708a4660f1387211b7c29,train
634708a5103349a28b1b7de0,train
634708a5103349a28b1b7de1,train
634708a5103349a28b1b7de5,validation
634708a5660f1387211b7c2c,train
634708a5660f1387211b7c2d,train
634708a5660f1387211b7c30,train
634708a6103349a28b1b7de8,train
634708a6103349a28b1b7de9,train
634708a6103349a28b1b7dec,validation
634708a6660f1387211b7c31,train
634708a6660f1387211b7c34,test
634708a6660f1387211b7c35,train
634708a7103349a28b1b7df0,validation
634708a7103349a28b1b7df2,train
634708a7103349a28b1b7df4,validation
634708a7660f1387211b7c39,train
634708a7660f1387211b7c3c,test
634708a7660f1387211b7c3d,train
634708a8103349a28b1b7df7,train
634708a8103349a28b1b7dfa,train
634708a8103349a28b1b7dfb,train
634708a8660f1387211b7c40,train
634708a8660f1387211b7c41,train
634708a8660f1387211b7c44,train
634708a9103349a28b1b7dfe,train
634708a9103349a28b1b7dff,train
634708a9103349a28b1b7e02,train
634708a9103349a28b1b7e03,train
634708a9660f1387211b7c48,train
634708a9660f1387211b7c49,train
634708a9660f1387211b7c4c,train
634708a9660f1387211b7c4d,train
634708aa103349a28b1b7e06,train
634708aa103349a28b1b7e07,train
634708aa103349a28b1b7e0a,train
634708aa103349a28b1b7e0b,train
634708aa660f1387211b7c50,test
634708aa660f1387211b7c51,train
634708ab103349a28b1b7e0e,train
634708ab103349a28b1b7e0f,train
634708ab103349a28b1b7e12,train
634708ab103349a28b1b7e13,train
634708ab660f1387211b7c54,validation
634708ab660f1387211b7c55,train
634708ab660f1387211b7c58,train
634708ab660f1387211b7c59,train
634708ac103349a28b1b7e16,train
634708ac103349a28b1b7e17,test
634708ac103349a28b1b7e1a,train
634708ac660f1387211b7c5c,train
634708ac660f1387211b7c5d,train
634708ac660f1387211b7c60,train
634708ad103349a28b1b7e1b,train
634708ad103349a28b1b7e1e,validation
634708ad103349a28b1b7e1f,train
634708ad660f1387211b7c64,train
634708ad660f1387211b7c65,test
634708ad660f1387211b7c68,validation
634708ad660f1387211b7c69,train
634708ae103349a28b1b7e23,train
634708ae103349a28b1b7e26,train
634708ae660f1387211b7c6c,train
634708af103349a28b1b7e2a,train
634708af103349a28b1b7e2b,train
634708af660f1387211b7c70,train
634708af660f1387211b7c71,train
634708af660f1387211b7c74,train
634708af660f1387211b7c75,train
634708b0103349a28b1b7e2f,train
634708b0103349a28b1b7e32,train
634708b0103349a28b1b7e33,train
634708b0660f1387211b7c78,train
634708b0660f1387211b7c79,train
634708b1103349a28b1b7e36,train
634708b1103349a28b1b7e37,train
634708b1103349a28b1b7e3a,test
634708b1660f1387211b7c7c,train
634708b1660f1387211b7c7d,train
634708b1660f1387211b7c80,train
634708b1660f1387211b7c81,train
634708b2103349a28b1b7e3b,train
634708b2103349a28b1b7e3e,train
634708b2103349a28b1b7e3f,train
634708b2660f1387211b7c84,test
634708b2660f1387211b7c85,train
634708b2660f1387211b7c88,train
634708b2660f1387211b7c89,train
634708b3103349a28b1b7e42,train
634708b3103349a28b1b7e43,test
634708b3103349a28b1b7e46,train
634708b3103349a28b1b7e47,train
634708b3660f1387211b7c8c,train
634708b3660f1387211b7c90,validation
634708b4103349a28b1b7e4a,train
634708b4103349a28b1b7e4b,train
634708b4103349a28b1b7e4e,train
634708b4103349a28b1b7e4f,train
634708b4660f1387211b7c91,train
634708b4660f1387211b7c94,train
634708b4660f1387211b7c96,train
634708b4660f1387211b7c98,train
634708b5103349a28b1b7e52,train
634708b5103349a28b1b7e53,test
634708b5103349a28b1b7e56,train
634708b5660f1387211b7c99,validation
634708b5660f1387211b7c9c,train
634708b5660f1387211b7c9d,train
634708b6103349a28b1b7e57,train
634708b6103349a28b1b7e5a,train
634708b6103349a28b1b7e5b,train
634708b6660f1387211b7ca0,train
634708b6660f1387211b7ca1,train
634708b6660f1387211b7ca4,train
634708b7103349a28b1b7e5e,train
634708b7103349a28b1b7e5f,train
634708b7103349a28b1b7e62,train
634708b7103349a28b1b7e64,train
634708b7103349a28b1b7e66,train
634d908749b0ce94eb0d5834,train
634d908749b0ce94eb0d5835,train
634d9087d6d16c71eb0d4e93,test
634d9087d6d16c71eb0d4e95,train
634d9087d6d16c71eb0d4e97,train
634d9087d6d16c71eb0d4e99,validation
634d908849b0ce94eb0d5839,train
634d908849b0ce94eb0d583a,train
634d908849b0ce94eb0d583b,train
634d908849b0ce94eb0d583f,train
634d908849b0ce94eb0d5840,train
634d9088d6d16c71eb0d4e9d,validation
634d908949b0ce94eb0d5845,train
634d908949b0ce94eb0d5846,train
634d908949b0ce94eb0d5847,train
634d908949b0ce94eb0d584b,train
634d908949b0ce94eb0d584c,train
634d908949b0ce94eb0d584d,train
634d9089d6d16c71eb0d4e9f,train
634d9089d6d16c71eb0d4ea1,train
634d908a49b0ce94eb0d5851,train
634d908a49b0ce94eb0d5852,train
634d908ad6d16c71eb0d4ea3,train
634d908ad6d16c71eb0d4ea5,train
634d908ad6d16c71eb0d4ea7,train
634d908b49b0ce94eb0d5858,train
634d908b49b0ce94eb0d585a,train
634d908b49b0ce94eb0d585d,train
634d908b49b0ce94eb0d585e,train
634d908b49b0ce94eb0d5860,train
634d908bd6d16c71eb0d4ea9,train
634d908bd6d16c71eb0d4eab,train
634d908c49b0ce94eb0d5864,train
634d908c49b0ce94eb0d5865,train
634d908c49b0ce94eb0d5869,test
634d908c49b0ce94eb0d586a,train
634d908c49b0ce94eb0d586b,train
634d908cd6d16c71eb0d4ead,train
634d908d49b0ce94eb0d586f,train
634d908d49b0ce94eb0d5870,train
634d908d49b0ce94eb0d5871,train
634d908dd6d16c71eb0d4eaf,train
634d908dd6d16c71eb0d4eb1,train
634d908e49b0ce94eb0d5875,train
634d908e49b0ce94eb0d5876,train
634d908e49b0ce94eb0d5877,train
634d908e49b0ce94eb0d587b,train
634d908e49b0ce94eb0d587c,train
634d908e49b0ce94eb0d587d,train
634d908ed6d16c71eb0d4eb5,train
634d908ed6d16c71eb0d4eb7,train
634d908f49b0ce94eb0d5881,train
634d908f49b0ce94eb0d5882,train
634d908f49b0ce94eb0d5883,train
634d908fd6d16c71eb0d4eb9,test
634d908fd6d16c71eb0d4ebb,train
634d909049b0ce94eb0d5887,validation
634d909049b0ce94eb0d5888,train
634d909049b0ce94eb0d5889,train
634d9090d6d16c71eb0d4ebd,validation
634d9090d6d16c71eb0d4ebf,test
634d909149b0ce94eb0d588d,validation
634d909149b0ce94eb0d588e,test
634d909149b0ce94eb0d588f,test
634d909149b0ce94eb0d5893,validation
634d909149b0ce94eb0d5895,train
634d9091d6d16c71eb0d4ec1,train
634d909249b0ce94eb0d5899,train
634d909249b0ce94eb0d589a,train
634d909249b0ce94eb0d589b,train
634d9092d6d16c71eb0d4ec3,validation
634d9092d6d16c71eb0d4ec5,validation
634d909349b0ce94eb0d589f,train
634d909349b0ce94eb0d58a5,train
634d9093d6d16c71eb0d4ec7,test
634d9093d6d16c71eb0d4ec9,train
634d9093d6d16c71eb0d4ecb,test
634d909449b0ce94eb0d58a6,train
634d909449b0ce94eb0d58a8,train
634d909449b0ce94eb0d58ab,test
634710da660f1387211bb3d5,train
634710db103349a28b1bbda4,train
634710db103349a28b1bbda6,train
634710db103349a28b1bbda8,train
634710db103349a28b1bbdab,validation
634710db103349a28b1bbdac,train
634710db660f1387211bb3d7,train
634710db660f1387211bb3db,train
634710db660f1387211bb3dd,validation
634710dc103349a28b1bbdad,train
634710dc660f1387211bb3df,train
634710dc660f1387211bb3e1,train
634710dc660f1387211bb3e3,validation
634710dd103349a28b1bbdb1,validation
634710dd103349a28b1bbdb2,train
634710dd103349a28b1bbdb3,validation
634710dd103349a28b1bbdb8,test
634710dd103349a28b1bbdb9,train
634710dd660f1387211bb3e5,train
634710dd660f1387211bb3e7,train
634710dd660f1387211bb3e9,validation
634710de103349a28b1bbdbd,train
634710de103349a28b1bbdbe,train
634710de103349a28b1bbdbf,train
634710de660f1387211bb3eb,validation
634710de660f1387211bb3ed,train
634710de660f1387211bb3ef,train
634710de660f1387211bb3f1,train
634710df103349a28b1bbdc3,train
634710df103349a28b1bbdc4,train
634710df103349a28b1bbdc5,test
634710df660f1387211bb3f3,train
634710df660f1387211bb3f5,test
634710df660f1387211bb3f7,validation
634710e0103349a28b1bbdc9,train
634710e0103349a28b1bbdcb,train
634710e0103349a28b1bbdcf,train
634710e0103349a28b1bbdd0,train
634710e0103349a28b1bbdd1,train
634710e0660f1387211bb3f9,train
634710e0660f1387211bb3fb,train
634710e0660f1387211bb3fd,train
634710e0660f1387211bb3ff,train
634710e1103349a28b1bbdd5,train
634710e1103349a28b1bbdd6,train
634710e1103349a28b1bbdd7,train
634710e1660f1387211bb401,train
634710e1660f1387211bb403,validation
634710e1660f1387211bb405,train
634710e2103349a28b1bbddb,train
634710e2103349a28b1bbddc,train
634710e2103349a28b1bbddd,train
634710e2103349a28b1bbde1,train
634710e2103349a28b1bbde2,train
634710e2103349a28b1bbde3,test
634710e2660f1387211bb407,train
634710e2660f1387211bb409,validation
634710e2660f1387211bb40b,train
634710e3103349a28b1bbde7,train
634710e3103349a28b1bbde8,train
634710e3660f1387211bb40d,test
634710e3660f1387211bb40f,validation
634710e4103349a28b1bbded,train
634710e4103349a28b1bbdee,train
634710e4103349a28b1bbdef,train
634710e4660f1387211bb411,train
634710e4660f1387211bb413,train
634710e4660f1387211bb415,train
634710e5103349a28b1bbdf3,train
634710e5103349a28b1bbdf4,train
634710e5103349a28b1bbdf5,train
634710e5660f1387211bb417,train
634710e5660f1387211bb419,train
634710e5660f1387211bb41b,train
634710e6103349a28b1bbdf9,train
634710e6103349a28b1bbdfa,train
634710e6103349a28b1bbdfc,test
634710e6103349a28b1bbdff,train
634710e6660f1387211bb41d,train
634710e6660f1387211bb41f,train
634710e6660f1387211bb421,train
634710e7103349a28b1bbe00,test
634710e7660f1387211bb425,train
634710e7660f1387211bb427,train
634710e7660f1387211bb429,train
634710e8103349a28b1bbe05,train
634710e8103349a28b1bbe06,train
634710e8103349a28b1bbe08,train
634710e8103349a28b1bbe0a,train
634710e8103349a28b1bbe0c,train
634710e8660f1387211bb42b,train
634710e9103349a28b1bbe0e,train
634710e9103349a28b1bbe10,train
634710e9103349a28b1bbe12,train
634710e9103349a28b1bbe14,train
634710e9660f1387211bb42d,train
634710e9660f1387211bb42f,test
634710ea103349a28b1bbe16,test
634710ea103349a28b1bbe18,train
634710ea103349a28b1bbe1a,train
634710ea103349a28b1bbe1c,test
634710ea660f1387211bb431,train
634710ea660f1387211bb435,train
634710ea660f1387211bb437,train
634710eb103349a28b1bbe21,train
634710eb103349a28b1bbe22,train
634710eb103349a28b1bbe24,train
634710eb103349a28b1bbe26,train
634710eb103349a28b1bbe28,train
634710eb660f1387211bb439,train
634710eb660f1387211bb43b,train
634710eb660f1387211bb43d,train
634710eb660f1387211bb43f,train
634710ec103349a28b1bbe2a,train
634710ec103349a28b1bbe2c,validation
634710ec103349a28b1bbe2e,train
634710ec103349a28b1bbe30,test
634710ec660f1387211bb441,train
634710ec660f1387211bb445,train
634710ed103349a28b1bbe34,train
634710ed103349a28b1bbe36,train
634710ed660f1387211bb44b,train
634710ee103349a28b1bbe3a,test
634710ee103349a28b1bbe3c,train
634710ee103349a28b1bbe3e,train
634710ee103349a28b1bbe40,train
634710ee103349a28b1bbe42,validation
634710ee660f1387211bb44d,train
634d958c49b0ce94eb0d8899,train
634d958c49b0ce94eb0d889c,validation
634d958c49b0ce94eb0d889f,train
634d958c49b0ce94eb0d88a0,train
634d958cd6d16c71eb0d6b31,train
634d958d49b0ce94eb0d88a1,train
634d958dd6d16c71eb0d6b33,train
634d958dd6d16c71eb0d6b35,train
634d958dd6d16c71eb0d6b37,train
634d958dd6d16c71eb0d6b39,train
634d958e49b0ce94eb0d88a6,test
634d958e49b0ce94eb0d88a8,test
634d958ed6d16c71eb0d6b3b,train
634d958ed6d16c71eb0d6b3d,train
634d958f49b0ce94eb0d88ab,train
634d958f49b0ce94eb0d88ac,train
634d958f49b0ce94eb0d88ae,test
634d958f49b0ce94eb0d88b1,train
634d958f49b0ce94eb0d88b2,train
634d958f49b0ce94eb0d88b4,train
634d958f49b0ce94eb0d88b7,train
634d958fd6d16c71eb0d6b3f,train
634d958fd6d16c71eb0d6b41,train
634d958fd6d16c71eb0d6b43,train
634d958fd6d16c71eb0d6b45,train
634d958fd6d16c71eb0d6b47,train
634d959049b0ce94eb0d88b9,train
634d959049b0ce94eb0d88ba,train
634d9590d6d16c71eb0d6b49,train
634d9590d6d16c71eb0d6b4b,train
634d9590d6d16c71eb0d6b4d,validation
634d959149b0ce94eb0d88bd,train
634d959149b0ce94eb0d88bf,train
634d959149b0ce94eb0d88c0,train
634d959149b0ce94eb0d88c2,test
634d9591d6d16c71eb0d6b4f,test
634d9591d6d16c71eb0d6b51,train
634d9591d6d16c71eb0d6b53,train
634d9591d6d16c71eb0d6b55,train
634d9591d6d16c71eb0d6b57,train
634d959249b0ce94eb0d88c5,train
634d959249b0ce94eb0d88c6,validation
634d959249b0ce94eb0d88ca,train
634d959249b0ce94eb0d88cb,train
634d9592d6d16c71eb0d6b5b,train
634d959349b0ce94eb0d88cf,train
634d959349b0ce94eb0d88d0,train
634d959349b0ce94eb0d88d1,validation
634d9593d6d16c71eb0d6b5d,train
634d9593d6d16c71eb0d6b5f,test
634d9593d6d16c71eb0d6b61,train
634d9593d6d16c71eb0d6b63,train
634d959449b0ce94eb0d88d5,train
634d959449b0ce94eb0d88d6,train
634d959449b0ce94eb0d88d7,train
634d9594d6d16c71eb0d6b65,train
634d9594d6d16c71eb0d6b67,train
634d9594d6d16c71eb0d6b69,train
634d959549b0ce94eb0d88db,train
634d959549b0ce94eb0d88dc,train
634d959549b0ce94eb0d88e1,train
634d959549b0ce94eb0d88e2,train
634d959549b0ce94eb0d88e3,validation
634d9595d6d16c71eb0d6b6b,train
634d9595d6d16c71eb0d6b6d,train
634d959649b0ce94eb0d88e7,validation
634d959649b0ce94eb0d88e8,train
634d959649b0ce94eb0d88e9,train
634d959649b0ce94eb0d88ed,train
634d959649b0ce94eb0d88ee,train
634d9596d6d16c71eb0d6b71,test
634d9596d6d16c71eb0d6b73,train
634d959749b0ce94eb0d88ef,train
634d9597d6d16c71eb0d6b75,test
634d9597d6d16c71eb0d6b77,train
634d9597d6d16c71eb0d6b79,train
634d9597d6d16c71eb0d6b7b,test
634d9597d6d16c71eb0d6b7d,train
634d959849b0ce94eb0d88f3,test
634d959849b0ce94eb0d88f4,validation
634d959849b0ce94eb0d88f5,train
634d9598d6d16c71eb0d6b7f,train
634d9598d6d16c71eb0d6b81,train
634d9598d6d16c71eb0d6b83,train
634d959949b0ce94eb0d88f9,train
634d959949b0ce94eb0d88fa,train
634d959949b0ce94eb0d88fb,train
634d959949b0ce94eb0d88ff,train
634d959949b0ce94eb0d8900,train
634d959949b0ce94eb0d8901,train
634d9599d6d16c71eb0d6b85,validation
634d9599d6d16c71eb0d6b87,train
634d9599d6d16c71eb0d6b89,train
634d959a49b0ce94eb0d8905,test
634d959a49b0ce94eb0d8906,train
634d959a49b0ce94eb0d8907,train
634d959ad6d16c71eb0d6b8d,test
634d959b49b0ce94eb0d890b,train
634d959b49b0ce94eb0d890c,validation
634d959b49b0ce94eb0d890d,train
634d959bd6d16c71eb0d6b8f,train
634d959c49b0ce94eb0d8911,train
634d959c49b0ce94eb0d8912,train
634d959cd6d16c71eb0d6b95,train
634d959cd6d16c71eb0d6b97,train
634d959cd6d16c71eb0d6b9b,test
634d959d49b0ce94eb0d8917,train
634d959d49b0ce94eb0d8919,train
634d959d49b0ce94eb0d891d,train
634d959dd6d16c71eb0d6b9d,train
634d959dd6d16c71eb0d6b9f,train
634d959ed6d16c71eb0d6ba1,train
634d959ed6d16c71eb0d6ba3,train
634d949649b0ce94eb0d7ec4,train
634d949649b0ce94eb0d7ec8,train
634d949649b0ce94eb0d7eca,train
634d9496d6d16c71eb0d6729,train
634d9496d6d16c71eb0d672b,train
634d949749b0ce94eb0d7ecc,train
634d949749b0ce94eb0d7ece,train
634d949749b0ce94eb0d7ed0,train
634d949749b0ce94eb0d7ed2,train
634d9497d6d16c71eb0d672d,train
634d9497d6d16c71eb0d672f,train
634d949849b0ce94eb0d7ed4,train
634d949849b0ce94eb0d7ed8,train
634d9498d6d16c71eb0d6731,validation
634d949949b0ce94eb0d7edc,train
634d949949b0ce94eb0d7ede,test
634d949949b0ce94eb0d7ee2,train
634d949949b0ce94eb0d7ee4,train
634d9499d6d16c71eb0d6733,train
634d9499d6d16c71eb0d6735,train
634d949a49b0ce94eb0d7ee6,train
634d949a49b0ce94eb0d7ee8,train
634d949a49b0ce94eb0d7eea,train
634d949a49b0ce94eb0d7eec,train
634d949a49b0ce94eb0d7eee,train
634d949a49b0ce94eb0d7ef2,train
634d949ad6d16c71eb0d6737,train
634d949b49b0ce94eb0d7ef4,validation
634d949b49b0ce94eb0d7ef6,train
634d949b49b0ce94eb0d7ef8,train
634d949b49b0ce94eb0d7efa,train
634d949bd6d16c71eb0d6739,train
634d949bd6d16c71eb0d673b,test
634d949bd6d16c71eb0d673d,test
634d949c49b0ce94eb0d7efc,train
634d949c49b0ce94eb0d7efe,train
634d949c49b0ce94eb0d7f01,train
634d949c49b0ce94eb0d7f02,train
634d949c49b0ce94eb0d7f04,test
634d949cd6d16c71eb0d673f,train
634d949d49b0ce94eb0d7f06,train
634d949d49b0ce94eb0d7f08,train
634d949d49b0ce94eb0d7f09,train
634d949d49b0ce94eb0d7f0e,train
634d949d49b0ce94eb0d7f10,train
634d949dd6d16c71eb0d6741,validation
634d949dd6d16c71eb0d6743,train
634d949dd6d16c71eb0d6745,train
634d949e49b0ce94eb0d7f13,train
634d949e49b0ce94eb0d7f15,train
634d949e49b0ce94eb0d7f16,train
634d949ed6d16c71eb0d6747,train
634d949ed6d16c71eb0d6749,train
634d949f49b0ce94eb0d7f18,train
634d949f49b0ce94eb0d7f1b,train
634d949f49b0ce94eb0d7f1c,train
634d949f49b0ce94eb0d7f1e,train
634d949f49b0ce94eb0d7f21,train
634d949f49b0ce94eb0d7f22,train
634d949fd6d16c71eb0d674b,validation
634d949fd6d16c71eb0d674d,train
634d94a049b0ce94eb0d7f23,train
634d94a049b0ce94eb0d7f27,test
634d94a049b0ce94eb0d7f28,train
634d94a049b0ce94eb0d7f29,train
634d94a049b0ce94eb0d7f2d,test
634d94a0d6d16c71eb0d674f,train
634d94a0d6d16c71eb0d6751,train
634d94a0d6d16c71eb0d6753,train
634d94a149b0ce94eb0d7f31,validation
634d94a149b0ce94eb0d7f32,train
634d94a149b0ce94eb0d7f33,train
634d94a149b0ce94eb0d7f37,validation
634d94a149b0ce94eb0d7f38,train
634d94a149b0ce94eb0d7f39,test
634d94a249b0ce94eb0d7f3d,train
634d94a249b0ce94eb0d7f3e,train
634d94a249b0ce94eb0d7f3f,train
