material_id,structure_id,identifier,formula,a1_element,a2_element,b1_element,b2_element,a1_oxidation_state,a2_oxidation_state,b1_oxidation_state,b2_oxidation_state,goldschmidt_t,bartel_tau,formation_energy_per_atom,decomposition_energy_per_atom,is_perovskite,near_stable,site_group,data_source
634da18ad6d16c71eb0d8365,634da18ad6d16c71eb0d8360,NdSmAlCuO6,NdSmAlCuO6,Nd,Sm,Al,Cu,3.0,3.0,3.0,3.0,0.968964,1.86522,-3.00383,0.0703449,True,False,A:Nd-Sm|B:Al-Cu,Multinary_Oxides
634da18ad6d16c71eb0d8366,634da18ad6d16c71eb0d8362,HfLaCoV_O6,HfLaCoVO6,Hf,La,Co,V,4.0,3.0,2.0,3.0,0.843121,1.84997,-3.02978,0.133058,True,False,A:Hf-La|B:Co-V,Multinary_Oxides
634da18ad6d16c71eb0d8369,634da18ad6d16c71eb0d8364,NdTiSiZnO6,NdTiSiZnO6,Nd,Ti,Si,Zn,2.0,4.0,4.0,2.0,0.877602,2.53001,-2.95498,0.296343,True,False,A:Nd-Ti|B:Si-Zn,Multinary_Oxides
634da18bd6d16c71eb0d836b,634da18ad6d16c71eb0d8367,NaSmCeV_O6,NaSmCeVO6,Na,Sm,Ce,V,1.0,2.0,4.0,5.0,0.925453,4.14837,-3.14435,0.113998,True,False,A:Na-Sm|B:Ce-V,Multinary_Oxides
634da18bd6d16c71eb0d836d,634da18ad6d16c71eb0d8368,SrTbBiMgO6,SrTbBiMgO6,Sr,Tb,Bi,Mg,2.0,3.0,5.0,2.0,0.881405,3.59893,-2.79084,-0.0146486,True,True,A:Sr-Tb|B:Bi-Mg,Multinary_Oxides
634da18bd6d16c71eb0d8371,634da18bd6d16c71eb0d836c,LaV_AlCoO6,LaVAlCoO6,La,V,Al,Co,3.0,4.0,3.0,2.0,0.845755,1.65204,-2.72168,0.24109,True,False,A:La-V|B:Al-Co,Multinary_Oxides
634da18bd6d16c71eb0d8373,634da18bd6d16c71eb0d836e,NdSrCeGaO6,NdSrCeGaO6,Nd,Sr,Ce,Ga,3.0,2.0,4.0,3.0,0.908195,3.23065,-3.30476,0.0985831,True,False,A:Nd-Sr|B:Ce-Ga,Multinary_Oxides
634da18cd6d16c71eb0d8375,634da18bd6d16c71eb0d8370,SmTbCuNiO6,SmTbCuNiO6,Sm,Tb,Cu,Ni,3.0,4.0,1.0,4.0,0.859004,1.22662,-2.43716,0.044132,True,True,A:Sm-Tb|B:Cu-Ni,Multinary_Oxides
634da18cd6d16c71eb0d8376,634da18bd6d16c71eb0d8372,NaSrCrTiO6,NaSrCrTiO6,Na,Sr,Cr,Ti,1.0,2.0,5.0,4.0,1.02208,4.38988,-2.65679,0.159315,True,False,A:Na-Sr|B:Cr-Ti,Multinary_Oxides
634da18cd6d16c71eb0d8379,634da18cd6d16c71eb0d8374,BaCeFeSmO6,BaCeFeSmO6,Ba,Ce,Fe,Sm,2.0,4.0,4.0,2.0,0.852213,3.40683,-3.09626,0.12551,True,False,A:Ba-Ce|B:Fe-Sm,Multinary_Oxides
634da18cd6d16c71eb0d837b,634da18cd6d16c71eb0d8377,SmK_InW_O6,SmKInWO6,K,Sm,In,W,1.0,2.0,3.0,6.0,0.969746,3.98582,-2.31754,0.31554,True,False,A:K-Sm|B:In-W,Multinary_Oxides
634da18cd6d16c71eb0d837c,634da18cd6d16c71eb0d8378,FeNdMnNiO6,FeNdMnNiO6,Fe,Nd,Mn,Ni,2.0,2.0,6.0,2.0,0.957285,4.44506,-2.12093,0.104377,True,False,A:Fe-Nd|B:Mn-Ni,Multinary_Oxides
634da18cd6d16c71eb0d837e,634da18cd6d16c71eb0d837a,BiLaSbY_O6,BiLaSbYO6,Bi,La,Sb,Y,3.0,3.0,3.0,3.0,0.84504,3.53694,-2.7226,0.175105,True,False,A:Bi-La|B:Sb-Y,Multinary_Oxides
634da18dd6d16c71eb0d8381,634da18cd6d16c71eb0d837d,GdPrLiSnO6,GdPrLiSnO6,Gd,Pr,Li,Sn,3.0,4.0,1.0,4.0,0.809762,3.75387,-2.85864,0.100427,True,False,A:Gd-Pr|B:Li-Sn,Multinary_Oxides
634da18dd6d16c71eb0d8383,634da18cd6d16c71eb0d837f,NdSmSbZnO6,NdSmSbZnO6,Nd,Sm,Sb,Zn,3.0,2.0,5.0,2.0,0.920605,3.17214,-2.77023,0.1659,True,False,A:Nd-Sm|B:Sb-Zn,Multinary_Oxides
634da18dd6d16c71eb0d8384,634da18dd6d16c71eb0d8380,BaGdFeV_O6,BaGdFeVO6,Ba,Gd,Fe,V,2.0,3.0,2.0,5.0,0.946871,2.99943,-2.57991,0.323967,True,False,A:Ba-Gd|B:Fe-V,Multinary_Oxides
634da18dd6d16c71eb0d8386,634da18dd6d16c71eb0d8382,BaEuGe2O6,BaEuGe2O6,Ba,Eu,Ge,Ge,2.0,2.0,4.0,4.0,1.05516,4.08001,-2.57696,0.103886,True,False,A:Ba-Eu|B:Ge-Ge,Multinary_Oxides
634da18dd6d16c71eb0d8389,634da18dd6d16c71eb0d8385,DyLaNbSiO6,DyLaNbSiO6,Dy,La,Nb,Si,2.0,3.0,3.0,4.0,0.965056,3.1681,-3.18853,0.361482,True,False,A:Dy-La|B:Nb-Si,Multinary_Oxides
634da18ed6d16c71eb0d838b,634da18dd6d16c71eb0d8387,SnY_CoSiO6,SnYCoSiO6,Sn,Y,Co,Si,2.0,3.0,3.0,4.0,0.932601,3.49541,-2.32117,0.491441,True,False,A:Sn-Y|B:Co-Si,Multinary_Oxides
634da18ed6d16c71eb0d838d,634da18dd6d16c71eb0d8388,InNdNiSiO6,InNdNiSiO6,In,Nd,Ni,Si,3.0,3.0,2.0,4.0,0.90706,2.20764,-2.6113,0.144837,True,False,A:In-Nd|B:Ni-Si,Multinary_Oxides
634da18ed6d16c71eb0d838e,634da18ed6d16c71eb0d838a,InSnCoNiO6,InSnCoNiO6,In,Sn,Co,Ni,3.0,2.0,4.0,3.0,0.876237,3.7934,-1.5583,0.1406,True,False,A:In-Sn|B:Co-Ni,Multinary_Oxides
634da18ed6d16c71eb0d8391,634da18ed6d16c71eb0d838c,SmZrMnNbO6,SmZrMnNbO6,Sm,Zr,Mn,Nb,2.0,4.0,2.0,4.0,0.82195,4.38207,-3.05277,0.245977,True,False,A:Sm-Zr|B:Mn-Nb,Multinary_Oxides
634da18ed6d16c71eb0d8393,634da18ed6d16c71eb0d838f,EuNdCoZnO6,EuNdCoZnO6,Eu,Nd,Co,Zn,3.0,3.0,4.0,2.0,0.901691,2.13384,-2.4072,0.0357114,True,True,A:Eu-Nd|B:Co-Zn,Multinary_Oxides
634da18ed6d16c71eb0d8395,634da18ed6d16c71eb0d8390,LaK_SeSmO6,LaKSeSmO6,K,La,Se,Sm,1.0,3.0,6.0,2.0,0.923698,3.76534,-2.56477,0.257653,True,False,A:K-La|B:Se-Sm,Multinary_Oxides
634da18ed6d16c71eb0d8396,634da18ed6d16c71eb0d8392,BaMnAlBiO6,BaMnAlBiO6,Ba,Mn,Al,Bi,2.0,2.0,3.0,5.0,0.927268,3.95315,-2.13703,0.410053,True,False,A:Ba-Mn|B:Al-Bi,Multinary_Oxides
634da18fd6d16c71eb0d8399,634da18ed6d16c71eb0d8394,DyNaHfZrO6,DyNaHfZrO6,Dy,Na,Hf,Zr,3.0,1.0,4.0,4.0,0.88146,4.27241,-3.67518,-0.000167395,True,True,A:Dy-Na|B:Hf-Zr,Multinary_Oxides
634da18fd6d16c71eb0d839c,634da18fd6d16c71eb0d8398,BaCaHfPrO6,BaCaHfPrO6,Ba,Ca,Hf,Pr,2.0,2.0,4.0,4.0,0.932538,3.73105,-3.38375,0.135216,True,False,A:Ba-Ca|B:Hf-Pr,Multinary_Oxides
634da18fd6d16c71eb0d839e,634da18fd6d16c71eb0d839a,PrSmNi2O6,PrSmNi2O6,Pr,Sm,Ni,Ni,3.0,3.0,3.0,3.0,0.922598,1.95989,-2.41419,0.0415777,True,True,A:Pr-Sm|B:Ni-Ni,Multinary_Oxides
634da18fd6d16c71eb0d83a1,634da18fd6d16c71eb0d839b,NdSbCoFeO6,NdSbCoFeO6,Nd,Sb,Co,Fe,2.0,5.0,3.0,2.0,0.801613,4.26867,-2.04247,0.215718,True,False,A:Nd-Sb|B:Co-Fe,Multinary_Oxides
634da190d6d16c71eb0d83a5,634da18fd6d16c71eb0d83a0,SnK_CoW_O6,SnKCoWO6,K,Sn,Co,W,1.0,2.0,3.0,6.0,0.985717,4.20409,-1.72263,0.337656,True,False,A:K-Sn|B:Co-W,Multinary_Oxides
634da190d6d16c71eb0d83a6,634da18fd6d16c71eb0d839f,PrSnGaInO6,PrSnGaInO6,Pr,Sn,Ga,In,4.0,2.0,3.0,3.0,0.822724,4.22788,-2.3706,0.196604,True,False,A:Pr-Sn|B:Ga-In,Multinary_Oxides
634da190d6d16c71eb0d83a7,634da190d6d16c71eb0d83a3,PrSrSbZnO6,PrSrSbZnO6,Pr,Sr,Sb,Zn,3.0,2.0,5.0,2.0,0.925558,3.13104,-2.73019,0.0074221,True,True,A:Pr-Sr|B:Sb-Zn,Multinary_Oxides
634da190d6d16c71eb0d83ac,634da190d6d16c71eb0d83a9,BaFeDySeO6,BaFeDySeO6,Ba,Fe,Dy,Se,2.0,2.0,2.0,6.0,0.878527,4.29343,-2.20496,0.407753,True,False,A:Ba-Fe|B:Dy-Se,Multinary_Oxides
634da190d6d16c71eb0d83ad,634da190d6d16c71eb0d83a8,BiSnTiZnO6,BiSnTiZnO6,Bi,Sn,Ti,Zn,3.0,4.0,3.0,2.0,0.802843,4.21237,-2.18325,0.181755,True,False,A:Bi-Sn|B:Ti-Zn,Multinary_Oxides
634da190d6d16c71eb0d83ae,634da190d6d16c71eb0d83aa,Sm2CrLiO6,Sm2CrLiO6,Sm,Sm,Cr,Li,3.0,3.0,5.0,1.0,0.921858,1.92759,-2.94993,0.0434406,True,True,A:Sm-Sm|B:Cr-Li,Multinary_Oxides
634da191d6d16c71eb0d83b4,634da190d6d16c71eb0d83af,EuLaCuSmO6,EuLaCuSmO6,Eu,La,Cu,Sm,3.0,3.0,3.0,3.0,0.868665,2.72107,-2.81363,0.188096,True,False,A:Eu-La|B:Cu-Sm,Multinary_Oxides
634da191d6d16c71eb0d83b5,634da191d6d16c71eb0d83b1,BaSnMnV_O6,BaSnMnVO6,Ba,Sn,Mn,V,2.0,2.0,6.0,2.0,1.0225,4.11829,-2.21561,0.309505,True,False,A:Ba-Sn|B:Mn-V,Multinary_Oxides
634da191d6d16c71eb0d83b6,634da191d6d16c71eb0d83b2,EuSmAlSiO6,EuSmAlSiO6,Eu,Sm,Al,Si,2.0,3.0,3.0,4.0,1.02043,3.54155,-3.44434,0.115856,True,False,A:Eu-Sm|B:Al-Si,Multinary_Oxides
634da191d6d16c71eb0d83bc,634da191d6d16c71eb0d83b8,BiDyFeZnO6,BiDyFeZnO6,Bi,Dy,Fe,Zn,5.0,2.0,3.0,2.0,0.80257,4.17498,-2.19033,0.0647306,True,False,A:Bi-Dy|B:Fe-Zn,Multinary_Oxides
634da192d6d16c71eb0d83bd,634da191d6d16c71eb0d83b9,DyEuAlFeO6,DyEuAlFeO6,Dy,Eu,Al,Fe,3.0,2.0,3.0,4.0,0.943951,3.2503,-2.97216,0.169327,True,False,A:Dy-Eu|B:Al-Fe,Multinary_Oxides
634da192d6d16c71eb0d83be,634da191d6d16c71eb0d83ba,NdTbZrV_O6,NdTbZrVO6,Nd,Tb,V,Zr,2.0,4.0,2.0,4.0,0.825231,4.21762,-3.51898,0.0365686,True,True,A:Nd-Tb|B:V-Zr,Multinary_Oxides
634da192d6d16c71eb0d83c0,634da191d6d16c71eb0d83bb,NaTbCeCrO6,NaTbCeCrO6,Na,Tb,Ce,Cr,1.0,3.0,3.0,5.0,0.869084,4.43022,-2.99235,0.166816,True,False,A:Na-Tb|B:Ce-Cr,Multinary_Oxides
634da192d6d16c71eb0d83c3,634da192d6d16c71eb0d83bf,GdLaCrSnO6,GdLaCrSnO6,Gd,La,Cr,Sn,3.0,3.0,4.0,2.0,0.827629,4.33832,-2.96567,0.134478,True,False,A:Gd-La|B:Cr-Sn,Multinary_Oxides
634da192d6d16c71eb0d83c6,634da192d6d16c71eb0d83c1,BaZrCoSbO6,BaZrCoSbO6,Ba,Zr,Co,Sb,2.0,4.0,3.0,3.0,0.898721,2.14543,-2.46043,0.246049,True,False,A:Ba-Zr|B:Co-Sb,Multinary_Oxides
634da192d6d16c71eb0d83c7,634da192d6d16c71eb0d83c2,NdSrFeHfO6,NdSrFeHfO6,Nd,Sr,Fe,Hf,2.0,2.0,4.0,4.0,0.965257,3.77611,-3.29877,0.00894372,True,True,A:Nd-Sr|B:Fe-Hf,Multinary_Oxides
634da192d6d16c71eb0d83c8,634da192d6d16c71eb0d83c4,EuSnLiNiO6,EuSnLiNiO6,Eu,Sn,Li,Ni,3.0,4.0,1.0,4.0,0.827875,2.32152,-1.94502,0.112785,True,False,A:Eu-Sn|B:Li-Ni,Multinary_Oxides
634da192d6d16c71eb0d83ca,634da192d6d16c71eb0d83c5,La2NbZnO6,La2NbZnO6,La,La,Nb,Zn,3.0,3.0,4.0,2.0,0.924936,1.81291,-3.18243,0.143832,True,False,A:La-La|B:Nb-Zn,Multinary_Oxides
634da192d6d16c71eb0d83cd,634da192d6d16c71eb0d83c9,NdSbMnSeO6,NdSbMnSeO6,Nd,Sb,Mn,Se,3.0,3.0,2.0,4.0,0.826955,3.93386,-2.03041,0.311157,True,False,A:Nd-Sb|B:Mn-Se,Multinary_Oxides
634da193d6d16c71eb0d83cf,634da192d6d16c71eb0d83cc,CeDyMnZrO6,CeDyMnZrO6,Ce,Dy,Mn,Zr,4.0,2.0,2.0,4.0,0.833898,3.87007,-3.46599,0.0878062,True,False,A:Ce-Dy|B:Mn-Zr,Multinary_Oxides
634da193d6d16c71eb0d83d0,634da192d6d16c71eb0d83cb,CaCrSiV_O6,CaCrSiVO6,Ca,Cr,Si,V,2.0,3.0,4.0,3.0,0.875597,3.88804,-2.7668,0.201821,True,False,A:Ca-Cr|B:Si-V,Multinary_Oxides
634da193d6d16c71eb0d83d2,634da192d6d16c71eb0d83ce,BaZrFeHfO6,BaZrFeHfO6,Ba,Zr,Fe,Hf,2.0,4.0,2.0,4.0,0.873582,2.6056,-3.2289,0.129251,True,False,A:Ba-Zr|B:Fe-Hf,Multinary_Oxides
634da193d6d16c71eb0d83d6,634da193d6d16c71eb0d83d1,CaHfGeZnO6,CaHfGeZnO6,Ca,Hf,Ge,Zn,2.0,4.0,4.0,2.0,0.863469,2.7733,-2.86326,0.111507,True,False,A:Ca-Hf|B:Ge-Zn,Multinary_Oxides
634da193d6d16c71eb0d83d7,634da193d6d16c71eb0d83d3,SrK_CrEuO6,SrKCrEuO6,K,Sr,Cr,Eu,1.0,2.0,6.0,3.0,0.993023,3.94396,-2.32964,0.2493,True,False,A:K-Sr|B:Cr-Eu,Multinary_Oxides
634da193d6d16c71eb0d83d8,634da193d6d16c71eb0d83d4,LaMnCrSeO6,LaMnCrSeO6,La,Mn,Cr,Se,3.0,3.0,2.0,4.0,0.828695,3.83268,-2.2179,0.283612,True,False,A:La-Mn|B:Cr-Se,Multinary_Oxides
634da193d6d16c71eb0d83d9,634da193d6d16c71eb0d83d5,EuLaDyTiO6,EuLaDyTiO6,Eu,La,Dy,Ti,2.0,3.0,3.0,4.0,0.902515,3.293,-3.7362,0.0485009,True,True,A:Eu-La|B:Dy-Ti,Multinary_Oxides
634da194d6d16c71eb0d83de,634da193d6d16c71eb0d83db,InSmFeNiO6,InSmFeNiO6,In,Sm,Fe,Ni,3.0,3.0,4.0,2.0,0.860675,2.83705,-2.10541,0.070035,True,False,A:In-Sm|B:Fe-Ni,Multinary_Oxides
634da194d6d16c71eb0d83df,634da193d6d16c71eb0d83da,SmSrGaNiO6,SmSrGaNiO6,Sm,Sr,Ga,Ni,3.0,2.0,3.0,4.0,0.993576,3.13528,-2.40649,0.0988013,True,False,A:Sm-Sr|B:Ga-Ni,Multinary_Oxides
634da194d6d16c71eb0d83e0,634da193d6d16c71eb0d83dd,BaNdPrSmO6,BaNdPrSmO6,Ba,Nd,Pr,Sm,2.0,3.0,4.0,3.0,0.871607,3.85229,-3.3904,0.092246,True,False,A:Ba-Nd|B:Pr-Sm,Multinary_Oxides
634da194d6d16c71eb0d83e1,634da193d6d16c71eb0d83dc,LaSmHfNiO6,LaSmHfNiO6,La,Sm,Hf,Ni,3.0,3.0,4.0,2.0,0.909137,2.00012,-3.39943,0.0610964,True,False,A:La-Sm|B:Hf-Ni,Multinary_Oxides
634da194d6d16c71eb0d83e6,634da194d6d16c71eb0d83e2,BaCoTbTiO6,BaCoTbTiO6,Ba,Co,Tb,Ti,2.0,2.0,4.0,4.0,0.901497,4.08885,-2.8625,0.225094,True,False,A:Ba-Co|B:Tb-Ti,Multinary_Oxides
634da194d6d16c71eb0d83e7,634da194d6d16c71eb0d83e3,BiV_InSiO6,BiVInSiO6,Bi,V,In,Si,3.0,2.0,3.0,4.0,0.841457,4.40609,-2.14615,0.27763,True,False,A:Bi-V|B:In-Si,Multinary_Oxides
634da194d6d16c71eb0d83e8,634da194d6d16c71eb0d83e4,DySmSbTiO6,DySmSbTiO6,Dy,Sm,Sb,Ti,2.0,2.0,5.0,3.0,0.92254,4.0068,-3.0973,0.320441,True,False,A:Dy-Sm|B:Sb-Ti,Multinary_Oxides
634da194d6d16c71eb0d83e9,634da194d6d16c71eb0d83e5,DyHfCrSiO6,DyHfCrSiO6,Dy,Hf,Cr,Si,2.0,4.0,2.0,4.0,0.852064,3.0304,-3.13391,0.318409,True,False,A:Dy-Hf|B:Cr-Si,Multinary_Oxides
634da195d6d16c71eb0d83ee,634da195d6d16c71eb0d83ea,GdNdMgPrO6,GdNdMgPrO6,Gd,Nd,Mg,Pr,3.0,3.0,2.0,4.0,0.837687,3.73435,-3.3217,0.171419,True,False,A:Gd-Nd|B:Mg-Pr,Multinary_Oxides
634da195d6d16c71eb0d83ef,634da195d6d16c71eb0d83ec,Eu2CuW_O6,Eu2CuWO6,Eu,Eu,Cu,W,3.0,3.0,1.0,5.0,0.850553,3.14602,-2.58341,0.0114057,True,True,A:Eu-Eu|B:Cu-W,Multinary_Oxides
634da195d6d16c71eb0d83f0,634da195d6d16c71eb0d83eb,BiK_CoCrO6,BiKCoCrO6,Bi,K,Co,Cr,3.0,1.0,2.0,6.0,0.99545,3.85556,-1.43259,0.353743,True,False,A:Bi-K|B:Co-Cr,Multinary_Oxides
634da196d6d16c71eb0d83f5,634da195d6d16c71eb0d83f1,GdZrCuGaO6,GdZrCuGaO6,Gd,Zr,Cu,Ga,3.0,4.0,2.0,3.0,0.817347,3.04721,-2.82717,0.102728,True,False,A:Gd-Zr|B:Cu-Ga,Multinary_Oxides
634da196d6d16c71eb0d83f7,634da196d6d16c71eb0d83f3,EuPrHfNbO6,EuPrHfNbO6,Eu,Pr,Hf,Nb,2.0,3.0,4.0,3.0,0.890821,3.46272,-3.4174,0.109318,True,False,A:Eu-Pr|B:Hf-Nb,Multinary_Oxides
634da196d6d16c71eb0d83f9,634da196d6d16c71eb0d83f4,CaPrGdHfO6,CaPrGdHfO6,Ca,Pr,Gd,Hf,2.0,3.0,3.0,4.0,0.845571,4.45516,-3.81658,0.0339244,True,True,A:Ca-Pr|B:Gd-Hf,Multinary_Oxides
634da196d6d16c71eb0d83fa,634da196d6d16c71eb0d83f6,CaTbLiMnO6,CaTbLiMnO6,Ca,Tb,Li,Mn,2.0,3.0,1.0,6.0,0.970302,3.36249,-2.53998,0.0965771,True,False,A:Ca-Tb|B:Li-Mn,Multinary_Oxides
634da197d6d16c71eb0d83fd,634da196d6d16c71eb0d83f8,LaK_SiSnO6,LaKSiSnO6,K,La,Si,Sn,1.0,3.0,4.0,4.0,1.0543,4.00579,-2.75919,0.251513,True,False,A:K-La|B:Si-Sn,Multinary_Oxides
634da197d6d16c71eb0d8400,634da196d6d16c71eb0d83fb,SmSnFeZnO6,SmSnFeZnO6,Sm,Sn,Fe,Zn,2.0,2.0,6.0,2.0,0.983233,4.28609,-1.89398,0.5717,True,False,A:Sm-Sn|B:Fe-Zn,Multinary_Oxides
634da197d6d16c71eb0d8401,634da197d6d16c71eb0d83fc,BiInGeZnO6,BiInGeZnO6,Bi,In,Ge,Zn,3.0,3.0,4.0,2.0,0.849571,3.11547,-1.86167,0.111053,True,False,A:Bi-In|B:Ge-Zn,Multinary_Oxides
634da197d6d16c71eb0d8402,634da197d6d16c71eb0d83fe,NdSmBiTiO6,NdSmBiTiO6,Nd,Sm,Bi,Ti,2.0,2.0,5.0,3.0,0.914391,3.93857,-3.08118,0.267579,True,False,A:Nd-Sm|B:Bi-Ti,Multinary_Oxides
634da197d6d16c71eb0d8405,634da197d6d16c71eb0d83ff,SmW_FeSiO6,SmWFeSiO6,Sm,W,Fe,Si,2.0,4.0,2.0,4.0,0.849239,3.09867,-2.54362,0.25108,True,False,A:Sm-W|B:Fe-Si,Multinary_Oxides
634da197d6d16c71eb0d8407,634da197d6d16c71eb0d8404,CaInCrTiO6,CaInCrTiO6,Ca,In,Cr,Ti,2.0,3.0,3.0,4.0,0.89004,3.55691,-2.82723,0.0765059,True,False,A:Ca-In|B:Cr-Ti,Multinary_Oxides
634da197d6d16c71eb0d8409,634da197d6d16c71eb0d8403,SrY_MnNaO6,SrYMnNaO6,Sr,Y,Mn,Na,2.0,3.0,6.0,1.0,0.922275,3.20529,-2.43158,0.104396,True,False,A:Sr-Y|B:Mn-Na,Multinary_Oxides
634da197d6d16c71eb0d840a,634da197d6d16c71eb0d8406,CaInAlSeO6,CaInAlSeO6,Ca,In,Al,Se,2.0,3.0,3.0,4.0,0.932975,3.44532,-2.30782,0.233946,True,False,A:Ca-In|B:Al-Se,Multinary_Oxides
634da198d6d16c71eb0d840d,634da197d6d16c71eb0d8408,EuLaSbW_O6,EuLaSbWO6,Eu,La,Sb,W,2.0,3.0,3.0,4.0,0.92326,3.10414,-2.64014,0.166163,True,False,A:Eu-La|B:Sb-W,Multinary_Oxides
634da198d6d16c71eb0d840f,634da198d6d16c71eb0d840b,GdInMnNiO6,GdInMnNiO6,Gd,In,Mn,Ni,3.0,3.0,4.0,2.0,0.849056,3.11263,-2.22981,0.0951407,True,False,A:Gd-In|B:Mn-Ni,Multinary_Oxides
634da198d6d16c71eb0d8411,634da198d6d16c71eb0d840e,BaCaCoNbO6,BaCaCoNbO6,Ba,Ca,Co,Nb,2.0,2.0,3.0,5.0,1.00392,3.73693,-2.66548,0.157408,True,False,A:Ba-Ca|B:Co-Nb,Multinary_Oxides
634da198d6d16c71eb0d8412,634da198d6d16c71eb0d840c,CuLaCoMnO6,CuLaCoMnO6,Cu,La,Co,Mn,1.0,3.0,2.0,6.0,0.917378,4.43401,-1.91037,0.34632,True,False,A:Cu-La|B:Co-Mn,Multinary_Oxides
634da198d6d16c71eb0d8415,634da198d6d16c71eb0d8410,CaPrInZrO6,CaPrInZrO6,Ca,Pr,In,Zr,2.0,3.0,3.0,4.0,0.870625,3.79378,-3.29287,0.0159642,True,True,A:Ca-Pr|B:In-Zr,Multinary_Oxides
634da199d6d16c71eb0d8417,634da198d6d16c71eb0d8413,SrTbMgNbO6,SrTbMgNbO6,Sr,Tb,Mg,Nb,2.0,3.0,2.0,5.0,0.90683,3.29214,-3.43858,0.0155522,True,True,A:Sr-Tb|B:Mg-Nb,Multinary_Oxides
634da199d6d16c71eb0d8419,634da198d6d16c71eb0d8414,EuMgGeSnO6,EuMgGeSnO6,Eu,Mg,Ge,Sn,2.0,2.0,4.0,4.0,0.886522,4.3385,-2.44632,0.150992,True,False,A:Eu-Mg|B:Ge-Sn,Multinary_Oxides
634da199d6d16c71eb0d841a,634da198d6d16c71eb0d8416,CaFeCoSeO6,CaFeCoSeO6,Ca,Fe,Co,Se,2.0,2.0,2.0,6.0,0.902386,4.25851,-1.66035,0.248592,True,False,A:Ca-Fe|B:Co-Se,Multinary_Oxides
634da199d6d16c71eb0d841c,634da199d6d16c71eb0d8418,Sr2CeNiO6,Sr2CeNiO6,Sr,Sr,Ce,Ni,2.0,2.0,4.0,4.0,0.967799,3.70526,-2.6813,0.0632725,True,False,A:Sr-Sr|B:Ce-Ni,Multinary_Oxides
634da19ad6d16c71eb0d841f,634da199d6d16c71eb0d841b,BaCaMn2O6,BaCaMn2O6,Ba,Ca,Mn,Mn,2.0,2.0,4.0,4.0,1.05333,4.07956,-2.36984,0.155536,True,False,A:Ba-Ca|B:Mn-Mn,Multinary_Oxides
634da19ad6d16c71eb0d8421,634da199d6d16c71eb0d841d,CaK_MgMnO6,CaKMgMnO6,Ca,K,Mg,Mn,2.0,1.0,2.0,7.0,1.0269,4.21194,-1.99385,0.205532,True,False,A:Ca-K|B:Mg-Mn,Multinary_Oxides
634da19ad6d16c71eb0d8423,634da19ad6d16c71eb0d841e,EuLaAlGeO6,EuLaAlGeO6,Eu,La,Al,Ge,2.0,3.0,3.0,4.0,1.00806,3.19033,-2.99149,0.239273,True,False,A:Eu-La|B:Al-Ge,Multinary_Oxides
634da19ad6d16c71eb0d8424,634da19ad6d16c71eb0d8420,CeK_NdNiO6,CeKNdNiO6,Ce,K,Nd,Ni,4.0,1.0,3.0,4.0,0.925558,3.06387,-2.4355,0.237533,True,False,A:Ce-K|B:Nd-Ni,Multinary_Oxides
634da19ad6d16c71eb0d8427,634da19ad6d16c71eb0d8422,CeMnNiW_O6,CeMnNiWO6,Ce,Mn,Ni,W,3.0,2.0,2.0,5.0,0.877432,3.68533,-2.32739,0.217973,True,False,A:Ce-Mn|B:Ni-W,Multinary_Oxides
634da19ad6d16c71eb0d8429,634da19ad6d16c71eb0d8425,SmY_MgV_O6,SmYMgVO6,Sm,Y,Mg,V,2.0,3.0,2.0,5.0,0.904783,3.37094,-3.38028,0.00749025,True,True,A:Sm-Y|B:Mg-V,Multinary_Oxides
634da19bd6d16c71eb0d842b,634da19ad6d16c71eb0d8426,PrSrInSnO6,PrSrInSnO6,Pr,Sr,In,Sn,3.0,2.0,3.0,4.0,0.893196,3.42027,-2.78846,0.0112309,True,True,A:Pr-Sr|B:In-Sn,Multinary_Oxides
634da19bd6d16c71eb0d842d,634da19ad6d16c71eb0d8428,BaLaCaW_O6,BaLaCaWO6,Ba,La,Ca,W,2.0,3.0,2.0,5.0,0.923078,3.03996,-3.16654,0.0539921,True,False,A:Ba-La|B:Ca-W,Multinary_Oxides
634da19bd6d16c71eb0d842f,634da19bd6d16c71eb0d842a,CuK_CrHfO6,CuKCrHfO6,Cu,K,Cr,Hf,1.0,1.0,6.0,4.0,0.932665,4.26726,-1.98587,0.462932,True,False,A:Cu-K|B:Cr-Hf,Multinary_Oxides
634da19bd6d16c71eb0d8431,634da19bd6d16c71eb0d842c,CaCeGaLaO6,CaCeGaLaO6,Ca,Ce,Ga,La,2.0,4.0,3.0,3.0,0.838617,3.78018,-3.25591,0.211704,True,False,A:Ca-Ce|B:Ga-La,Multinary_Oxides
634da19bd6d16c71eb0d8433,634da19bd6d16c71eb0d842e,TbY_GeZnO6,TbYGeZnO6,Tb,Y,Ge,Zn,3.0,3.0,4.0,2.0,0.863469,2.7733,-3.01536,0.051518,True,False,A:Tb-Y|B:Ge-Zn,Multinary_Oxides
634da19bd6d16c71eb0d8435,634da19bd6d16c71eb0d8430,BaNdHfTiO6,BaNdHfTiO6,Ba,Nd,Hf,Ti,2.0,2.0,4.0,4.0,0.989778,3.67791,-3.5751,0.154491,True,False,A:Ba-Nd|B:Hf-Ti,Multinary_Oxides
